id,label
1,1.0
2,1.0
3,1.0
4,1.0
5,3.87900059295454e-11
6,1.374192010183961e-10
7,3.204443099110001e-17
8,1.3722779423214204e-13
9,1.3443119950551363e-09
10,4.0967441244932346e-11
11,1.1220423106129062e-15
12,1.0
13,3.2977696094727005e-12
14,1.891103784146253e-05
15,5.626666125212176e-13
16,3.892539979233334e-08
17,0.9999963045120239
18,1.0
19,1.6949637494326902e-13
20,4.6185437066600596e-14
21,1.0
22,3.0522069316418765e-09
23,1.0
24,1.0
25,1.7887739387428596e-17
26,1.0
27,1.0
28,5.135927630348102e-16
29,0.00023878243518993258
30,1.0
31,1.0
32,0.037843190133571625
33,1.0
34,4.040446430664431e-14
35,3.2436453154503775e-13
36,9.688700986247231e-14
37,1.706483587250729e-12
38,2.3334955387248335e-13
39,0.9999442100524902
40,7.954825220844036e-14
41,1.0
42,1.0
43,1.0
44,1.0
45,2.117615978403098e-13
46,1.0
47,2.252746329322458e-13
48,1.0
49,1.0
50,2.7045102268807852e-11
51,2.990238536382944e-13
52,4.6339958243143544e-17
53,7.80346449892784e-14
54,1.6201865404852356e-09
55,1.4642993761970757e-10
56,0.9999994039535522
57,1.0
58,2.937266077361088e-17
59,0.9999985694885254
60,2.030560750654331e-07
61,2.314624186761094e-10
62,0.9999995231628418
63,1.944242943724417e-12
64,1.2897830856672954e-06
65,1.0
66,0.9999994039535522
67,1.0
68,5.209778402290801e-19
69,0.9999994039535522
70,1.0
71,0.9999988079071045
72,1.0
73,1.0
74,1.0
75,1.746073077790733e-11
76,1.0
77,1.0
78,1.0
79,1.0
80,3.2701708008175956e-09
81,0.001134888269007206
82,3.2176820236040626e-11
83,1.0
84,1.108846959141374e-06
85,1.0
86,0.9999984502792358
87,1.0
88,1.0
89,2.703439956706216e-13
90,1.579171475896146e-05
91,8.351856450872219e-08
92,5.092891898001361e-15
93,4.403574876163212e-14
94,1.0
95,1.0
96,3.75289627071267e-17
97,1.0
98,1.0
99,6.019352225862529e-14
100,6.287898673962289e-11
101,1.906960512047701e-17
102,1.0
103,2.5616132479089337e-12
104,1.6457490176148473e-15
105,0.9999998807907104
106,1.0
107,1.2468789022113125e-12
108,6.2850635806910304e-09
109,0.9999598264694214
110,1.0
111,1.0
112,1.0
113,1.0
114,1.575340118770141e-12
115,1.1745841799193357e-10
116,3.3709613723851726e-16
117,3.1290312563214684e-09
118,1.0
119,1.0
