id,label
1,0.994
2,0.994
3,0.994
4,0.994
5,0.005
6,0.005
7,0.005
8,0.005
9,0.005
10,0.005
11,0.005
12,0.994
13,0.005
14,0.005
15,0.005
16,0.005
17,0.994
18,0.994
19,0.005
20,0.005
21,0.994
22,0.005
23,0.994
24,0.994
25,0.005
26,0.994
27,0.994
28,0.005
29,0.06851408630609512
30,0.994
31,0.994
32,0.005981174297630787
33,0.994
34,0.005
35,0.005
36,0.005
37,0.005
38,0.005
39,0.994
40,0.005
41,0.994
42,0.994
43,0.994
44,0.994
45,0.005
46,0.994
47,0.005
48,0.994
49,0.994
50,0.005
51,0.005
52,0.005
53,0.005
54,0.005
55,0.005
56,0.994
57,0.994
58,0.005
59,0.994
60,0.005
61,0.005
62,0.994
63,0.005
64,0.005
65,0.994
66,0.994
67,0.994
68,0.005
69,0.994
70,0.994
71,0.994
72,0.994
73,0.994
74,0.994
75,0.005
76,0.994
77,0.994
78,0.994
79,0.994
80,0.005
81,0.005
82,0.005
83,0.994
84,0.005
85,0.994
86,0.994
87,0.994
88,0.994
89,0.005
90,0.005
91,0.005
92,0.005
93,0.005
94,0.994
95,0.994
96,0.005
97,0.994
98,0.994
99,0.005
100,0.005
101,0.005
102,0.994
103,0.005
104,0.005
105,0.994
106,0.994
107,0.005
108,0.005
109,0.994
110,0.994
111,0.994
112,0.994
113,0.994
114,0.005
115,0.005
116,0.005
117,0.005
118,0.994
119,0.994
120,0.005
121,0.005
122,0.005
123,0.005
124,0.005
125,0.005
126,0.994
127,0.994
128,0.005
129,0.005
130,0.994
131,0.994
132,0.994
133,0.005
134,0.005
135,0.005
136,0.005
137,0.994
138,0.8763343691825867
139,0.005
140,0.005
141,0.005
142,0.994
143,0.994
144,0.005
145,0.005
146,0.994
147,0.994
148,0.005
149,0.005
150,0.005
151,0.994
152,0.005
153,0.005
154,0.005
155,0.994
156,0.005
157,0.005
158,0.994
159,0.994
160,0.994
161,0.005
162,0.005
163,0.005
164,0.994
165,0.005
166,0.005
167,0.994
168,0.005
169,0.005
170,0.005
171,0.005
172,0.994
173,0.994
174,0.005
175,0.994
176,0.994
177,0.994
178,0.994
179,0.994
180,0.005
181,0.994
182,0.994
183,0.005
184,0.005
185,0.005
186,0.005
187,0.005
188,0.005
189,0.005
190,0.994
191,0.005
192,0.005
193,0.005
194,0.005
195,0.994
196,0.994
197,0.994
198,0.005
199,0.994
200,0.9773269295692444
201,0.994
202,0.005
203,0.994
204,0.994
205,0.005
206,0.005
207,0.994
208,0.005
209,0.005
210,0.005
211,0.994
212,0.994
213,0.005
214,0.994
215,0.994
216,0.994
217,0.994
218,0.005
219,0.994
220,0.994
221,0.005
222,0.994
223,0.994
224,0.005
225,0.994
226,0.994
227,0.994
228,0.005
229,0.994
230,0.005
231,0.994
232,0.008999757468700409
233,0.005
234,0.005
235,0.994
236,0.994
237,0.005
238,0.994
239,0.005
240,0.994
241,0.994
242,0.994
243,0.005
244,0.994
245,0.994
246,0.005
247,0.994
248,0.005
249,0.005
250,0.994
251,0.994
252,0.005
253,0.994
254,0.005
255,0.005
256,0.005
257,0.994
258,0.994
259,0.005
260,0.005
261,0.005
262,0.994
263,0.005
264,0.005
265,0.994
266,0.005
267,0.005
268,0.005
269,0.994
270,0.994
271,0.994
272,0.005
273,0.994
274,0.005
275,0.005
276,0.994
277,0.994
278,0.005
279,0.005
280,0.994
281,0.994
282,0.994
283,0.005
284,0.994
285,0.005
286,0.994
287,0.005
288,0.005
289,0.994
290,0.005
291,0.005
292,0.994
293,0.994
294,0.005
295,0.005
296,0.994
297,0.994
298,0.994
299,0.994
300,0.005
301,0.005
302,0.005
303,0.005
304,0.005
305,0.005
306,0.994
307,0.994
308,0.005
309,0.005
310,0.005
311,0.005
312,0.005
313,0.005
314,0.005
315,0.994
316,0.005
317,0.994
318,0.005
319,0.994
320,0.005
321,0.005
322,0.994
323,0.005
324,0.005
325,0.994
326,0.994
327,0.994
328,0.994
329,0.005
330,0.005
331,0.994
332,0.994
333,0.994
334,0.005
335,0.005
336,0.005
337,0.994
338,0.005
339,0.005
340,0.005
341,0.005
342,0.005
343,0.005
344,0.005
345,0.005
346,0.994
347,0.005
348,0.994
349,0.005
350,0.994
351,0.005
352,0.994
353,0.994
354,0.994
355,0.994
356,0.994
357,0.005
358,0.994
359,0.005
360,0.005
361,0.994
362,0.005
363,0.994
364,0.005
365,0.994
366,0.994
367,0.994
368,0.994
369,0.994
370,0.994
371,0.994
372,0.005
373,0.994
374,0.005
375,0.994
376,0.005
377,0.994
378,0.005
379,0.994
380,0.994
381,0.994
382,0.005
383,0.994
384,0.994
385,0.994
386,0.005
387,0.005
388,0.005
389,0.994
390,0.005
391,0.005
392,0.22305695712566376
393,0.005
394,0.994
395,0.994
396,0.005
397,0.994
398,0.005
399,0.994
400,0.994
401,0.994
402,0.005
403,0.994
404,0.005
405,0.994
406,0.994
407,0.005
408,0.005
409,0.005
410,0.005
411,0.994
412,0.994
413,0.994
414,0.005
415,0.994
416,0.005
417,0.994
418,0.994
419,0.994
420,0.994
421,0.994
422,0.994
423,0.994
424,0.994
425,0.994
426,0.005
427,0.994
428,0.005
429,0.994
430,0.994
431,0.994
432,0.005
433,0.994
434,0.6132435798645021
435,0.994
436,0.005
437,0.005
438,0.994
439,0.994
440,0.994
441,0.005
442,0.005
443,0.994
444,0.005
445,0.005
446,0.994
447,0.005
448,0.005
449,0.005
450,0.994
451,0.005
452,0.994
453,0.994
454,0.005
455,0.005
456,0.005
457,0.994
458,0.005
459,0.994
460,0.994
461,0.005
462,0.005
463,0.994
464,0.005
465,0.005
466,0.994
467,0.994
468,0.005
469,0.994
470,0.994
471,0.005
472,0.994
473,0.994
474,0.994
475,0.994
476,0.005
477,0.005
478,0.005
479,0.994
480,0.994
481,0.994
482,0.994
483,0.994
484,0.005
485,0.994
486,0.994
487,0.005
488,0.005
489,0.9460165500640868
490,0.994
491,0.994
492,0.005
493,0.005
494,0.005
495,0.994
496,0.994
497,0.005
498,0.994
499,0.994
500,0.005
501,0.994
502,0.005
503,0.994
504,0.005
505,0.005
506,0.005
507,0.994
508,0.994
509,0.994
510,0.994
511,0.994
512,0.005
513,0.994
514,0.005
515,0.994
516,0.994
517,0.994
518,0.994
519,0.005
520,0.005
521,0.994
522,0.005
523,0.994
524,0.005
525,0.005
526,0.005
527,0.9159011840820312
528,0.994
529,0.005
530,0.005
