id,label
1.0,0.9999999
2.0,1.0
3.0,0.99999917
4.0,0.99999666
5.0,0.0023203834
6.0,5.6988622e-08
7.0,5.7513304e-12
8.0,7.927508e-08
9.0,4.2689388e-07
10.0,2.4174892e-07
11.0,1.3128774e-10
12.0,0.9998678
13.0,0.0009479166
14.0,1.1750527e-05
15.0,0.00014658328
16.0,3.0596482e-06
17.0,0.99999607
18.0,0.9999999
19.0,6.006439e-07
20.0,3.1890731e-06
21.0,0.9999989
22.0,1.8171909e-06
23.0,0.99998987
24.0,0.99998224
25.0,3.70328e-12
26.0,0.9999999
27.0,0.99989927
28.0,4.316846e-10
29.0,0.8678865
30.0,0.99999845
31.0,1.0
32.0,0.0044223573
33.0,0.9999844
34.0,6.0732536e-06
35.0,4.9228635e-09
36.0,1.33447165e-05
37.0,9.285011e-07
38.0,1.529265e-08
39.0,0.9992405
40.0,1.3889077e-08
41.0,0.99999833
42.0,0.9999994
43.0,1.0
44.0,0.99952734
45.0,9.7045046e-08
46.0,0.99981457
47.0,3.1091926e-07
48.0,0.9999999
49.0,1.0
50.0,7.698163e-05
51.0,1.2662169e-07
52.0,8.865983e-07
53.0,1.3452895e-06
54.0,1.4574635e-05
55.0,2.4324187e-10
56.0,0.999686
57.0,1.0
58.0,1.0431983e-06
59.0,0.999998
60.0,0.00019940564
61.0,3.4085363e-07
62.0,0.99995375
63.0,1.3326403e-05
64.0,0.00088290026
65.0,1.0
66.0,0.9997148
67.0,0.9999969
68.0,4.7332808e-08
69.0,0.9999999
70.0,1.0
71.0,0.9988482
72.0,0.9999994
73.0,0.99999905
74.0,1.0
75.0,0.0013898072
76.0,0.9999956
77.0,1.0
78.0,0.9999994
79.0,0.99999595
80.0,5.3128156e-07
81.0,0.0033718627
82.0,1.1069542e-07
83.0,1.0
84.0,5.8313923e-08
85.0,0.99999535
86.0,0.9961671
87.0,0.9999925
88.0,1.0
89.0,1.2662798e-06
90.0,2.1293553e-07
91.0,4.1427137e-10
92.0,7.0762275e-07
93.0,4.2411843e-09
94.0,1.0
95.0,0.9999995
96.0,1.5424142e-09
97.0,1.0
98.0,0.9999912
99.0,3.6199484e-07
100.0,0.010743136
101.0,5.398268e-06
102.0,1.0
103.0,4.2604623e-10
104.0,1.6090651e-10
105.0,0.9999918
106.0,0.99921775
107.0,8.7186277e-07
108.0,1.2332836e-06
109.0,0.99144226
110.0,1.0
111.0,0.9999987
112.0,1.0
113.0,0.999998
114.0,1.7923629e-10
115.0,2.9912044e-06
116.0,2.8096723e-11
117.0,1.4831563e-05
118.0,1.0
119.0,0.9998946
120.0,0.00081218476
121.0,0.9972203
122.0,9.475528e-06
123.0,6.9334067e-07
124.0,2.1819096e-05
125.0,0.0072163716
126.0,0.2758876
127.0,0.9999993
128.0,4.768267e-08
129.0,9.3686024e-11
130.0,0.99089885
131.0,0.99999976
132.0,0.9999887
133.0,0.0011384734
134.0,1.430396e-09
135.0,4.2776005e-06
136.0,1.4799856e-08
137.0,1.0
138.0,0.20955223
139.0,0.0005115373
140.0,0.00019494692
141.0,3.480424e-07
142.0,0.99975485
143.0,0.9999999
144.0,0.82895416
145.0,7.571438e-07
146.0,1.0
147.0,1.0
148.0,0.13246503
149.0,1.1532335e-09
150.0,8.343979e-11
151.0,0.99998367
152.0,0.00021343528
153.0,1.7454598e-08
154.0,3.0563264e-05
155.0,0.9999881
156.0,4.782754e-07
157.0,1.1984566e-06
158.0,0.99999976
