id,label
1,0.994
2,0.994
3,0.994
4,0.994
5,0.0047
6,0.018360380083322525
7,0.0047
8,0.0047
9,0.0047
10,0.0047
11,0.0047
12,0.994
13,0.0047
14,0.0047
15,0.0047
16,0.0047
17,0.994
18,0.994
19,0.0047
20,0.14459934830665588
21,0.994
22,0.005211273673921824
23,0.994
24,0.994
25,0.0047
26,0.994
27,0.994
28,0.0047
29,0.9179426431655884
30,0.994
31,0.994
32,0.09884063154459
33,0.994
34,0.0047
35,0.0047
36,0.0047
37,0.0047
38,0.0047
39,0.994
40,0.023608162999153137
41,0.994
42,0.994
43,0.994
44,0.994
45,0.0047
46,0.994
47,0.0047
48,0.994
49,0.994
50,0.0047
51,0.0047
52,0.0047
53,0.0047
54,0.0047
55,0.0047
56,0.0047
57,0.994
58,0.0047
59,0.994
60,0.0047
61,0.029222358018159863
62,0.994
63,0.04544751718640328
64,0.5488749146461487
65,0.994
66,0.8699098229408264
67,0.9356455802917479
68,0.0047
69,0.994
70,0.994
71,0.9928382039070128
72,0.994
73,0.994
74,0.994
75,0.058973733335733414
76,0.994
77,0.994
78,0.994
79,0.994
80,0.31154075264930725
81,0.5849008560180664
82,0.11914537101984025
83,0.994
84,0.0047
85,0.994
86,0.9688289165496826
87,0.994
88,0.994
89,0.0047
90,0.0047
91,0.0482579693198204
92,0.0047
93,0.0047
94,0.994
95,0.994
96,0.0047
97,0.994
98,0.994
99,0.0047
100,0.12227710336446762
101,0.0047
102,0.994
103,0.0047
104,0.06869972497224808
105,0.9610401391983032
106,0.994
107,0.0047
108,0.0047
109,0.9908608198165894
110,0.994
111,0.9937425255775452
112,0.994
113,0.994
114,0.0047
115,0.0047
116,0.0047
117,0.0047
118,0.991659939289093
119,0.994
120,0.08701775968074799
121,0.6505566835403442
122,0.0047
123,0.0047
124,0.01979702152311802
125,0.0047
126,0.3688932955265045
127,0.994
128,0.0047
129,0.0047
130,0.9373822212219238
131,0.994
132,0.994
133,0.3923884928226471
134,0.0047
135,0.0047
136,0.0047
137,0.9934898614883424
138,0.048122808337211616
139,0.2259996086359024
140,0.006836320273578167
141,0.0047
142,0.994
143,0.994
144,0.12571139633655548
145,0.0047
146,0.994
147,0.994
148,0.19405317306518555
149,0.0047
150,0.0047
151,0.994
152,0.0047
153,0.0047
154,0.0047
155,0.994
156,0.0047
157,0.0047
158,0.994
159,0.994
160,0.994
161,0.0047
162,0.00776615971699357
163,0.0047
164,0.994
165,0.056694306433200836
166,0.017184825614094734
167,0.8055260181427002
168,0.0047
169,0.013076210394501686
170,0.0047
171,0.0047
172,0.994
173,0.9744536876678468
174,0.0047
175,0.994
176,0.994
177,0.994
178,0.994
179,0.008143624290823936
180,0.0047
181,0.994
182,0.994
183,0.0047
184,0.04537467658519745
185,0.07776474952697754
186,0.023051604628562927
187,0.0047
188,0.0047
189,0.0047
190,0.994
191,0.0047
192,0.0047
193,0.2356438487768173
194,0.0047
195,0.994
196,0.994
197,0.994
198,0.02991686202585697
199,0.994
200,0.05015258491039276
201,0.994
202,0.0047
203,0.994
204,0.994
205,0.0047
206,0.0047
207,0.994
208,0.0047
209,0.0047
210,0.0047
211,0.994
212,0.994
213,0.9536330103874208
214,0.994
215,0.994
216,0.994
217,0.994
218,0.0047
219,0.994
220,0.994
221,0.0047
222,0.994
223,0.994
224,0.0047
225,0.994
226,0.994
227,0.994
228,0.0047
229,0.994
230,0.0047
231,0.994
232,0.0047
233,0.008521606214344501
234,0.0047
235,0.994
236,0.994
237,0.0047
238,0.994
239,0.0047
240,0.994
241,0.994
242,0.9022104740142822
243,0.0047
244,0.994
245,0.994
246,0.005140352528542279
247,0.994
248,0.0047
249,0.18463757634162906
250,0.994
251,0.994
252,0.0047
253,0.994
254,0.11720910668373108
255,0.02117653749883175
256,0.0047
257,0.3650663495063782
258,0.994
259,0.0047
260,0.0047
261,0.0047
262,0.9888082146644592
263,0.010431019589304924
264,0.005649339407682419
265,0.9383938908576964
266,0.0047
267,0.0047
268,0.0047
269,0.994
270,0.7421783804893494
271,0.994
272,0.0047
273,0.994
274,0.0047
275,0.40654510259628296
276,0.96506005525589
277,0.994
278,0.005636948626488447
279,0.0047
280,0.994
281,0.994
282,0.994
283,0.0047
284,0.994
285,0.0047
286,0.994
287,0.0047
288,0.0047
289,0.994
290,0.0047
291,0.021310599520802498
292,0.994
293,0.994
294,0.0047
295,0.07964660227298738
296,0.994
297,0.994
298,0.8523254990577698
299,0.994
300,0.0047
301,0.0047
302,0.0047
303,0.0047
304,0.0047
305,0.0047
306,0.965402603149414
307,0.8767139911651611
308,0.0047
309,0.0047
310,0.0047
311,0.0047
312,0.994
313,0.0047
314,0.2719887793064117
315,0.994
316,0.0047
317,0.994
318,0.0047
319,0.994
320,0.0047
321,0.0047
322,0.994
323,0.0047
324,0.0047
325,0.994
326,0.994
327,0.6627705693244934
328,0.994
329,0.0047
330,0.673054039478302
331,0.08671794831752777
332,0.5520293116569519
333,0.9921489953994752
334,0.0047
335,0.0047
336,0.07319924235343933
337,0.994
338,0.0047
339,0.0047
340,0.0047
341,0.030247671529650688
342,0.0047
343,0.04543672502040863
344,0.992046594619751
345,0.4677014648914337
346,0.6894209980964661
347,0.0047
348,0.994
349,0.012844446115195751
350,0.994
351,0.0047
352,0.9920325279235841
353,0.994
354,0.9119490385055542
355,0.9650032520294191
356,0.994
357,0.0047
358,0.8996773958206177
359,0.006949488539248705
360,0.0047
361,0.8596082329750061
362,0.0047
363,0.994
364,0.0047
365,0.994
366,0.994
367,0.4640669524669647
368,0.994
369,0.9921757578849792
370,0.994
371,0.9837513566017152
372,0.0047
373,0.994
374,0.0047
375,0.994
376,0.0047
377,0.994
378,0.0047
379,0.994
380,0.0047
381,0.994
382,0.027895260602235798
383,0.994
384,0.994
385,0.9805945754051208
386,0.0047
387,0.0047
388,0.0047
389,0.985158383846283
390,0.14595143496990204
391,0.02089457213878632
392,0.25659510493278503
393,0.09732373058795928
394,0.994
395,0.994
396,0.06632858514785768
397,0.994
398,0.011135031469166279
399,0.994
400,0.9847130775451659
401,0.994
402,0.0047
403,0.994
404,0.0047
405,0.994
406,0.15899978578090668
407,0.019116418436169624
408,0.1496175080537796
409,0.02078285813331604
410,0.0047
411,0.994
412,0.994
413,0.994
414,0.0047
415,0.994
416,0.0047
417,0.9918544292449952
418,0.994
419,0.7316644787788391
420,0.994
421,0.994
422,0.994
