id,label
1,1.0
2,1.0
3,1.0
4,1.0
5,0.01
6,0.01
7,0.01
8,0.01
9,0.01
10,0.01
11,0.01
12,1.0
13,0.01
14,0.01
15,0.01
16,0.01
17,0.9999969005584716
18,1.0
19,0.01
20,0.01
21,1.0
22,0.01
23,1.0
24,1.0
25,0.01
26,1.0
27,1.0
28,0.01
29,0.06851408630609512
30,0.9999997615814208
31,1.0
32,0.01
33,1.0
34,0.01
35,0.01
36,0.01
37,0.01
38,0.01
39,0.9999990463256836
40,0.01
41,1.0
42,1.0
43,1.0
44,1.0
45,0.01
46,1.0
47,0.01
48,1.0
49,1.0
50,0.01
51,0.01
52,0.01
53,0.01
54,0.01
55,0.01
56,0.9999998807907104
57,1.0
58,0.01
59,0.9999998807907104
60,0.01
61,0.01
62,0.9999994039535522
63,0.01
64,0.01
65,1.0
66,1.0
67,1.0
68,0.01
69,1.0
70,1.0
71,1.0
72,1.0
73,1.0
74,1.0
75,0.01
76,1.0
77,1.0
78,1.0
79,1.0
80,0.01
81,0.01
82,0.01
83,1.0
84,0.01
85,1.0
86,0.9994736313819884
87,1.0
88,1.0
89,0.01
90,0.01
91,0.01
92,0.01
93,0.01
94,1.0
95,1.0
96,0.01
97,1.0
98,0.9999998807907104
99,0.01
100,0.01
101,0.01
102,1.0
103,0.01
104,0.01
105,1.0
106,1.0
107,0.01
108,0.01
109,0.9999998807907104
110,1.0
111,1.0
112,1.0
113,1.0
114,0.01
115,0.01
116,0.01
117,0.01
118,1.0
119,1.0
120,0.01
121,0.01
122,0.01
123,0.01
124,0.01
125,0.01
126,0.9989659786224364
127,1.0
128,0.01
129,0.01
130,0.9999668598175048
131,1.0
132,1.0
133,0.01
134,0.01
135,0.01
136,0.01
137,1.0
138,0.8763343691825867
139,0.01
140,0.01
141,0.01
142,1.0
143,1.0
144,0.01
145,0.01
146,1.0
147,0.999996781349182
148,0.01
149,0.01
150,0.01
151,0.9999992847442628
152,0.01
153,0.01
154,0.01
155,1.0
156,0.01
157,0.01
158,0.9999996423721312
159,1.0
160,1.0
161,0.01
162,0.01
163,0.01
164,1.0
165,0.01
166,0.01
167,1.0
168,0.01
169,0.01
170,0.01
171,0.01
172,1.0
173,0.9966262578964232
174,0.01
175,1.0
176,1.0
177,1.0
178,1.0
179,1.0
180,0.01
181,1.0
182,1.0
183,0.01
184,0.01
185,0.01
186,0.01
187,0.01
188,0.01
189,0.01
